#    wavelength_obsframe_um         flux_obsframe_mJy
               1.8801193784          1.5865447815e-02
               1.8809854048          1.5892761649e-02
               1.8818518300          1.5869051941e-02
               1.8827186544          1.5845377604e-02
               1.8835858781          1.5825915514e-02
               1.8844535012          1.5809941791e-02
               1.8853215239          1.5793984190e-02
               1.8861899465          1.5802023399e-02
               1.8870587691          1.5819035464e-02
               1.8879279920          1.5836065844e-02
               1.8887976151          1.5853114558e-02
               1.8896676389          1.5870181626e-02
               1.8905380634          1.5885903665e-02
               1.8914088889          1.5889700306e-02
               1.8922801155          1.5893497855e-02
               1.8931517433          1.5897296310e-02
               1.8940237727          1.5901095674e-02
               1.8948962038          1.5904895946e-02
               1.8957690367          1.5918830990e-02
               1.8966422716          1.5943279131e-02
               1.8975159088          1.5967764819e-02
               1.8983899484          1.5992288112e-02
               1.8992643906          1.6016849068e-02
               1.9001392356          1.6041447744e-02
               1.9010144836          1.6078749668e-02
               1.9018901347          1.6117629826e-02
               1.9027661892          1.6156604001e-02
               1.9036426472          1.6195672420e-02
               1.9045195090          1.6234835310e-02
               1.9053967746          1.6265337489e-02
               1.9062744443          1.6276634459e-02
               1.9071525183          1.6287939275e-02
               1.9080309967          1.6299840991e-02
               1.9089098798          1.6312280525e-02
               1.9097891678          1.6324729553e-02
               1.9106688607          1.6333247675e-02
               1.9115489589          1.6340419823e-02
               1.9124294625          1.6347595121e-02
               1.9133103716          1.6354773569e-02
               1.9141916865          1.6361955169e-02
               1.9150734074          1.6364887165e-02
               1.9159555343          1.6349837789e-02
               1.9168380677          1.6334802252e-02
               1.9177210075          1.6319780542e-02
               1.9186043541          1.6304772646e-02
               1.9194881075          1.6289778552e-02
               1.9203722680          1.6298109519e-02
               1.9212568358          1.6318922590e-02
               1.9221418110          1.6339762241e-02
               1.9230271939          1.6360628504e-02
               1.9239129846          1.6381521414e-02
               1.9247991833          1.6394041512e-02
               1.9256857902          1.6348559784e-02
               1.9265728055          1.6303204236e-02
               1.9274602294          1.6257974517e-02
               1.9283480620          1.6212870278e-02
               1.9292363036          1.6167891171e-02
               1.9301249544          1.6134355582e-02
